"","CL_prox_m","DATE","Month","Day","Year","TagSite","Species","TL","RewardTag1","RewardTag2","Radio_Tag_","Code","Combined","Group_","Notes","Lat","Long","A_D","Ramp","Notes1","DaysPostRe","DistFromRa","geometry"
"200",6484.61689509179,2023-06-06,6,6,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED",33.96554,-85.97484,"A","CL",NA,NA,6138.040331,c(-85.97484, 33.96554)
"201",6485.53650334967,2023-06-21,6,21,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED",33.96539,-85.97492,"A","CL",NA,NA,6138.057466,c(-85.9749199999999, 33.9653900000001)
"202",6498.24558575668,2023-07-07,7,7,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED",33.96544,-85.97476,"A","CL",NA,NA,6149.19738,c(-85.9747599999999, 33.9654400000001)
"203",6492.47039832386,2023-07-18,7,18,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED",33.96546,-85.97477,"D","CL",NA,NA,6147.407571,c(-85.97477, 33.9654600000001)
"204",6492.93019856714,2023-08-04,8,4,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED, remove?",33.96541,-85.97483,"D","CL",NA,NA,6145.17972,c(-85.9748299999999, 33.9654100000001)
"205",6501.94245413213,2023-08-27,8,27,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED, remove?",33.96543,-85.97472,"A","CL",NA,NA,6153.219897,c(-85.97472, 33.96543)
"206",6492.47039832386,2023-09-11,9,11,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L","5/20/23, CL, REPORTED, remove?",33.96547,-85.97478,"D","CL",NA,NA,6145.627669,c(-85.97478, 33.96547)
"207",6480.92002671635,2023-09-25,9,25,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L",NA,33.96554,-85.97488,"D","CL",NA,NA,0,c(-85.97488, 33.96554)
"208",6475.1448425413,2023-10-09,10,9,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L",NA,33.96561,-85.97489,"D","CL",NA,NA,0,c(-85.97489, 33.96561)
"209",6490.39208035182,2023-10-23,10,23,2023,88,"ALB",415,5061,"NA",150.222,"I-5","150.222I-5","L",NA,33.96551,-85.97478,"D","CL","Tag on dry land on 11/3/2023, removed",NA,0,c(-85.97478, 33.9655100000001)
"210",0,1923-05-07,5,7,23,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"211",411.532395075598,2023-05-25,5,25,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED",34.01332,-85.99551,"A","CL",NA,NA,384.783111,c(-85.99551, 34.0133200000001)
"212",11067.7698457544,2023-06-22,6,22,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED",33.93302,-85.97149,"A","CL",NA,NA,10547.268982,c(-85.97149, 33.9330200000001)
"213",11043.9597240455,2023-07-07,7,7,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED",33.93299,-85.97122,"D","CL",NA,NA,10525.017701,c(-85.97122, 33.9329900000001)
"214",11068.2271474,2023-07-18,7,18,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED, Remove?",33.93295,-85.97146,"D","CL",NA,NA,10546.95584,c(-85.97146, 33.9329500000001)
"215",11047.6579935997,2023-08-04,8,4,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED, Remove",33.93301,-85.97127,"D","CL",NA,NA,10528.005151,c(-85.9712699999999, 33.93301)
"216",11041.8819260208,2023-08-26,8,26,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED, Remove",33.93302,-85.97124,"D","CL",NA,NA,10525.402234,c(-85.97124, 33.9330200000001)
"217",11056.675011154,2023-09-10,9,10,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED, Remove",33.93303,-85.97137,"D","CL",NA,NA,10536.26289,c(-85.97137, 33.93303)
"218",11064.0715658251,2023-09-25,9,25,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L","5/7/23, CL, REPORTED, Remove",33.93305,-85.97148,"D","CL",NA,NA,0,c(-85.97148, 33.93305)
"219",11055.0545344369,2023-10-09,10,9,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.93301,-85.97135,"D","CL",NA,NA,0,c(-85.97135, 33.93301)
"220",11048.1153285408,2023-10-23,10,23,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.93292,-85.97123,"D","CL",NA,NA,0,c(-85.9712299999999, 33.93292)
"221",11061.287933295,2023-11-03,11,3,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.93289,-85.97134,"D","CL",NA,NA,0,c(-85.9713399999999, 33.93289)
"222",11056.675011154,2023-11-16,11,16,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.93302,-85.97138,"D","CL",NA,NA,0,c(-85.97138, 33.9330200000001)
"223",11045.5801955743,2023-12-04,12,4,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.93305,-85.97126,"D","CL",NA,NA,0,c(-85.97126, 33.93305)
"224",11050.8989446601,2023-12-19,12,19,2023,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.93306,-85.97134,"D","CL",NA,NA,0,c(-85.9713399999999, 33.9330600000001)
"225",11043.9597240455,2024-01-04,1,4,2024,123,"ALB",458,1755,"1756",150.132,"I-3","150.132I-3","L",NA,33.933,-85.97124,"D","CL","Removed 1/16/23",NA,0,c(-85.97124, 33.933)
"257",0,2023-06-17,6,17,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","CAUGHT, 6/17/2023, CL, TJ",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"258",344.131138827483,2023-06-21,6,21,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","6/17/2023, CL, TJ",34.00753,-85.99888,"A","CL",NA,NA,332.48666,c(-85.99888, 34.00753)
"259",340.11977363245,2023-07-07,7,7,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","6/17/2023, CL, TJ",34.00752,-85.99873,"A","CL",NA,NA,327.763752,c(-85.99873, 34.0075200000001)
"260",348.568039683727,2023-07-18,7,18,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","6/17/2023, CL, TJ",34.00747,-85.99885,"A","CL",NA,NA,336.666861,c(-85.9988499999999, 34.0074700000001)
"261",234.910813606537,2023-08-04,8,4,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","6/17/2023, CL, TJ",34.00837,-85.99839,"A","CL",NA,NA,228.710301,c(-85.99839, 34.0083700000001)
"262",239.347715070622,2023-08-27,8,27,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","6/17/2023, CL, TJ",34.00831,-85.99839,"A","CL",NA,NA,235.02208,c(-85.99839, 34.0083100000001)
"263",239.347715070622,2023-09-11,9,11,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U","6/17/2023, CL, TJ",34.00833,-85.99837,"A","CL",NA,NA,232.376842,c(-85.99837, 34.0083300000001)
"264",233.573704145591,2023-09-25,9,25,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U",NA,34.00836,-85.99834,"A","CL",NA,NA,0,c(-85.99834, 34.00836)
"265",226.037010591533,2023-10-09,10,9,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U",NA,34.00843,-85.99838,"A","CL",NA,NA,0,c(-85.9983799999999, 34.00843)
"266",238.010605609676,2023-10-23,10,23,2023,33,"LMB",411,1707,"NA",150.132,"I-15","150.132I-15","U",NA,34.00831,-85.99836,"D","CL","Tag on dry land on 11/3/2023, removed",NA,0,c(-85.9983599999999, 34.0083100000001)
"282",0,2023-04-27,4,27,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"283",21396.4639384432,2023-04-30,4,30,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported Error in report?",33.91745,-86.05886,"A","CL",NA,NA,20134.252789,c(-86.05886, 33.91745)
"284",21427.4143922402,2023-05-08,5,8,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported",33.91698,-86.05882,"A","CL",NA,NA,20169.00793,c(-86.05882, 33.91698)
"285",21356.9407429864,2023-05-24,5,24,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported",33.91757,-86.05851,"A","CL",NA,NA,20099.458972,c(-86.05851, 33.9175700000001)
"286",6702.66368431739,2023-06-21,6,21,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported, MASSIVE MOVE",33.963,-85.97389,"D","CL",NA,NA,6357.643103,c(-85.97389, 33.9630000000001)
"287",6698.04644872202,2023-07-07,7,7,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported, Remove?",33.96315,-85.97387,"D","CL",NA,NA,6349.996605,c(-85.97387, 33.96315)
"288",6704.74251892681,2023-07-18,7,18,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported, Remove?",33.96297,-85.97391,"D","CL",NA,NA,6357.641588,c(-85.97391, 33.96297)
"289",6698.96726419003,2023-08-04,8,4,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported, Remove",33.96298,-85.97394,"D","CL",NA,NA,6355.422369,c(-85.97394, 33.9629800000001)
"290",6677.94474022468,2023-08-27,8,27,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported, Remove",33.96311,-85.97411,"D","CL",NA,NA,6334.343544,c(-85.9741099999999, 33.96311)
"291",6686.95615684158,2023-09-11,9,11,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U","4/27/23, CL, Reported, Remove",33.96316,-85.97397,"D","CL",NA,NA,6341.902796,c(-85.97397, 33.9631600000001)
"292",6683.25941652872,2023-09-25,9,25,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.96314,-85.97402,"D","CL",NA,NA,0,c(-85.9740199999999, 33.9631400000001)
"293",6692.73140723631,2023-10-09,10,9,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.9631,-85.97396,"D","CL",NA,NA,0,c(-85.97396, 33.9631000000001)
"294",6693.19201053682,2023-10-23,10,23,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.96302,-85.97399,"D","CL",NA,NA,0,c(-85.97399, 33.96302)
"295",6694.80991840316,2023-11-16,11,16,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.96309,-85.97394,"D","CL",NA,NA,0,c(-85.97394, 33.9630900000001)
"296",6702.66368431739,2023-12-04,12,4,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.96299,-85.97389,"D","CL",NA,NA,0,c(-85.97389, 33.96299)
"297",6689.49524427155,2023-12-19,12,19,2023,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.96305,-85.97401,"D","CL",NA,NA,0,c(-85.97401, 33.9630500000001)
"298",6675.86625609522,2024-01-04,1,4,2024,59,"LMB",479,2410,"NA",150.333,"L-98","150.333L-98","U",NA,33.96317,-85.97409,"D","CL","Removed 1/16/23",NA,0,c(-85.97409, 33.96317)
"299",0,2023-06-06,6,6,2023,43,"LMB",476,2447,"NA",150.333,"L-90","150.333L-90","U","6/6/23, CL, Reported",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"300",869.396269183954,2023-06-21,6,21,2023,43,"LMB",476,2447,"NA",150.333,"L-90","150.333L-90","U","6/6/23, CL, Reported, second pocket E and up from CL",34.0152,-85.99058,"A","CL",NA,NA,839.307784,c(-85.99058, 34.0152)
"301",0,2023-05-27,5,27,2023,169,"LMB",498,3,"NA",150.333,"J-38","150.333J-38",NA,"5/27/23, CL, Reported",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"302",0,2023-05-07,5,7,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"303",166.534247479598,2023-05-09,5,9,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported",34.00887,-85.99808,"A","CL",NA,NA,166.077307,c(-85.99808, 34.0088700000001)
"304",3320.44326440359,2023-05-25,5,25,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported",33.99024,-86.00524,"A","CL",NA,NA,3211.806348,c(-86.00524, 33.99024)
"305",3162.12183382402,2023-06-06,6,6,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported",33.99032,-86.00289,"A","CL",NA,NA,3070.575997,c(-86.00289, 33.9903200000001)
"306",3172.82341555785,2023-06-21,6,21,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported",33.99033,-86.00322,"A","CL",NA,NA,3088.120633,c(-86.0032199999999, 33.99033)
"307",2838.74742673589,2023-07-07,7,7,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported",33.98807,-86.00067,"A","CL",NA,NA,2759.874795,c(-86.00067, 33.9880700000001)
"308",3154.09571776737,2023-07-18,7,18,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported, dock by mouth of Black Creek",33.9903,-86.00266,"A","CL",NA,NA,3057.639132,c(-86.0026599999999, 33.9903)
"309",6995.74988201346,2023-09-10,9,10,2023,197,"LMB",505,62,"NA",150.132,"I-19","150.132I-19","U","5/7/23, CL, Reported, big move up black",34.007867,-86.029998,"A","CL",NA,NA,6675.995041,c(-86.029998, 34.007867)
"323",0,2023-06-24,6,24,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U","6/24/23, CL, TJ",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"324",4602.30520987046,2023-07-07,7,7,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U","6/24/23, CL, TJ",33.97872,-85.99521,"D","CL",NA,NA,4439.648746,c(-85.99521, 33.9787200000001)
"325",4605.40409289793,2023-07-18,7,18,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U","6/24/23, CL, TJ, Remove?",33.97875,-85.9952,"D","CL",NA,NA,4442.212381,c(-85.9952, 33.97875)
"326",4602.30520987046,2023-08-04,8,4,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U","6/24/23, CL, TJ, Remove",33.97871,-85.99524,"D","CL",NA,NA,4439.637936,c(-85.99524, 33.97871)
"327",4605.40409289793,2023-08-27,8,27,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U","6/24/23, CL, TJ, Remove",33.97874,-85.9952,"D","CL",NA,NA,4441.221482,c(-85.9952, 33.9787400000001)
"328",4605.40409289793,2023-09-11,9,11,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U","6/24/23, CL, TJ, Remove",33.97875,-85.9952,"D","CL",NA,NA,4442.212381,c(-85.9952, 33.97875)
"329",4602.30520987046,2023-09-25,9,25,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U",NA,33.97871,-85.99522,"D","CL",NA,NA,0,c(-85.99522, 33.97871)
"330",4602.30520987046,2023-10-09,10,9,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U",NA,33.97872,-85.99522,"D","CL",NA,NA,0,c(-85.99522, 33.9787200000001)
"331",4596.53038181753,2023-10-23,10,23,2023,45,"LMB",482,1450,"NA",150.222,"I-18","150.222I-18","U",NA,33.97866,-85.99517,"D","CL","Tag on dry land on 11/3/2023, removed",NA,0,c(-85.99517, 33.97866)
"332",0,2023-06-24,6,24,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U","6/24/23, CL, TJ",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"333",2554.2754960274,2023-07-07,7,7,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U","6/24/23, CL, TJ",33.99156,-85.99773,"A","CL",NA,NA,2459.27722,c(-85.99773, 33.99156)
"334",5214.21491661131,2023-07-18,7,18,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U","6/24/23, CL, TJ",33.97017,-85.986,"A","CL",NA,NA,4985.676356,c(-85.986, 33.9701700000001)
"335",5219.98997702336,2023-08-04,8,4,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U","6/24/23, CL, TJ",33.9701,-85.98596,"A","CL",NA,NA,4992.681844,c(-85.98596, 33.9701000000001)
"336",5223.68665156208,2023-08-27,8,27,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U","6/24/23, CL, TJ",33.97012,-85.9859,"D","CL",NA,NA,4996.839822,c(-85.9859, 33.9701200000001)
"337",5227.38332783159,2023-09-11,9,11,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U","6/24/23, CL, TJ",33.97011,-85.98587,"D","CL",NA,NA,4999.072564,c(-85.98587, 33.97011)
"338",5229.0016251509,2023-09-25,9,25,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U",NA,33.97017,-85.98582,"A","CL",NA,NA,0,c(-85.98582, 33.9701700000001)
"339",5234.77668556295,2023-10-09,10,9,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U",NA,33.9701,-85.9858,"A","CL",NA,NA,0,c(-85.9858, 33.9701000000001)
"340",5223.68665156208,2023-10-23,10,23,2023,177,"LMB",520,741,NA,150.333,"L-86","150.333L-86","U",NA,33.97013,-85.98592,"A","CL","Tag on dry land on 11/3/2023, removed",NA,0,c(-85.98592, 33.97013)
"341",0,2023-07-11,7,11,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U","7/11/23, CL, Reported",34.010097,-85.997069,"A","CL",NA,NA,0,c(-85.997069, 34.010097)
"342",266.622474436577,2023-07-18,7,18,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U","7/11/23, CL, Reported",34.01191,-85.99527,"A","CL",NA,NA,261.091124,c(-85.9952699999999, 34.0119100000001)
"343",126.564600895315,2023-08-04,8,4,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U","7/11/23, CL, Reported",34.00929,-85.99798,"A","CL",NA,NA,123.273974,c(-85.99798, 34.0092900000001)
"344",105.547657816647,2023-09-11,9,11,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U","7/11/23, CL, Reported",34.00938,-85.99784,"A","CL",NA,NA,107.19484,c(-85.9978399999999, 34.0093800000001)
"345",136.033554082359,2023-09-25,9,25,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.00925,-85.99806,"D","CL",NA,NA,0,c(-85.99806, 34.0092500000001)
"346",111.321652762281,2023-10-09,10,9,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.00937,-85.99787,"D","CL",NA,NA,0,c(-85.99787, 34.00937)
"347",115.016607742042,2023-10-23,10,23,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.00936,-85.99791,"D","CL",NA,NA,0,c(-85.99791, 34.0093600000001)
"348",126.101472684743,2023-11-03,11,3,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.00936,-85.99801,"D","CL",NA,NA,0,c(-85.99801, 34.0093600000001)
"349",117.095648796074,2023-12-04,12,4,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.00933,-85.9979,"D","CL",NA,NA,0,c(-85.9979, 34.00933)
"350",109.242612796409,2023-12-19,12,19,2023,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.00938,-85.99787,"D","CL",NA,NA,0,c(-85.99787, 34.0093800000001)
"351",117.095648796074,2024-01-04,1,4,2024,31,"ALB",390,2407,"NA",150.222,"L-97","150.222L-97","U",NA,34.0093,-85.99792,"D","CL","Removed 1/16/23",NA,0,c(-85.99792, 34.0093000000001)
"360",0,2023-11-11,11,11,2023,167,"LMB",532,1444,"1443",150.222,"I-16","150.222I-16","U","CAUGHT on 11/11/23, CL, TJ",34.010097,-85.997069,"A","CL","Caught 11/11/23, CL, TJ",NA,0,c(-85.997069, 34.010097)
"361",489.880116329926,2023-12-04,12,4,2023,167,"LMB",532,1444,"1443",150.222,"I-16","150.222I-16","U",NA,34.00662,-86.00029,"A","CL",NA,NA,0,c(-86.0002899999999, 34.0066200000001)
"362",5148.7800918604,2023-12-19,12,19,2023,167,"LMB",532,1444,"1443",150.222,"I-16","150.222I-16","U",NA,34.01234,-85.95349,"A","CL",NA,NA,0,c(-85.95349, 34.0123400000001)
"363",5242.07789128041,2024-01-04,1,4,2024,167,"LMB",532,1444,"1443",150.222,"I-16","150.222I-16","U",NA,34.0125,-85.95257,"A","CL",NA,NA,0,c(-85.95257, 34.0125)
"364",5404.65985830572,2024-02-10,2,10,2024,167,"LMB",532,1444,"1443",150.222,"I-16","150.222I-16","U",NA,34.0145,-85.9546,"A","CL",NA,NA,0,c(-85.9546, 34.0145000000001)
"365",5230.53011658183,2024-02-24,2,24,2024,167,"LMB",532,1444,"1443",150.222,"I-16","150.222I-16","U",NA,34.01245,-85.95265,"A","CL",NA,NA,0,c(-85.9526499999999, 34.0124500000001)
