"","DaysSinceLastLoc","MetersFromLastLocation","Date","TagSite","Species","TL","RewardTag1","Combined","Radio.Tag.Frequency","WeeksSinceLastLoc","MetersPerWeek","A.D","GroupMovement"
"1",18,253.565466779086,2023-08-04,169,"LMB",501,2,"150.333J-37",150.333,2.57142857142857,98.6087926363112,"A","A"
"2",23,311.440244133267,2023-08-27,169,"LMB",501,2,"150.333J-37",150.333,3.28571428571429,94.7861612579507,"A","A"
"3",14,186.666511246392,2023-09-10,169,"LMB",501,2,"150.333J-37",150.333,2,93.3332556231958,"A","A"
"4",15,95.3508400989145,2023-09-25,169,"LMB",501,2,"150.333J-37",150.333,2.14285714285714,44.4970587128268,"A","A"
"5",14,312.154135563439,2023-10-09,169,"LMB",501,2,"150.333J-37",150.333,2,156.077067781719,"A","A"
"6",14,291.705544627992,2023-10-23,169,"LMB",501,2,"150.333J-37",150.333,2,145.852772313996,"A","A"
"7",11,50.9551666615224,2023-11-03,169,"LMB",501,2,"150.333J-37",150.333,1.57142857142857,32.4260151482415,"A","A"
"8",13,8.32102722712061,2023-11-16,169,"LMB",501,2,"150.333J-37",150.333,1.85714285714286,4.48055312229572,"A","A"
"9",18,247.003340372184,2023-12-04,169,"LMB",501,2,"150.333J-37",150.333,2.57142857142857,96.0568545891828,"A","A"
"10",15,15.4264849695539,2023-12-19,169,"LMB",501,2,"150.333J-37",150.333,2.14285714285714,7.19902631912516,"A","A"
"11",16,2.77362321770206,2024-01-04,169,"LMB",501,2,"150.333J-37",150.333,2.28571428571429,1.21346015774465,"A","A"
"12",22,3.32763686003046,2024-01-26,169,"LMB",501,2,"150.333J-37",150.333,3.14285714285714,1.05879354637333,"A","A"
"13",14,8.66398358464969,2024-02-09,169,"LMB",501,2,"150.333J-37",150.333,2,4.33199179232485,"A","A"
"14",49,1230.82243342178,2024-03-29,169,"LMB",501,2,"150.333J-37",150.333,7,175.831776203112,"D","A"
"15",18,638.580896305882,2023-08-04,47,"LMB",530,21,"150.222I-17",150.222,2.57142857142857,248.337015230065,"A","A"
"16",23,1539.5779380771,2023-08-27,47,"LMB",530,21,"150.222I-17",150.222,3.28571428571429,468.567198545204,"A","A"
"17",14,37.6178533613649,2023-09-10,47,"LMB",530,21,"150.222I-17",150.222,2,18.8089266806824,"A","A"
"18",15,37.6178656423017,2023-09-25,47,"LMB",530,21,"150.222I-17",150.222,2.14285714285714,17.5550039664075,"D","A"
"19",27,56.6196512202377,2023-05-09,33,"LMB",529,52,"150.222J-33",150.222,3.85714285714286,14.6791688348765,"D","A"
"20",23,231.400602406941,2023-08-27,197,"LMB",427,56,"150.222J-40",150.222,3.28571428571429,70.4262702977646,"A","A"
"21",15,12.6475026367902,2023-09-11,197,"LMB",427,56,"150.222J-40",150.222,2.14285714285714,5.90216789716876,"A","A"
"22",14,244.025108837871,2023-09-25,197,"LMB",427,56,"150.222J-40",150.222,2,122.012554418935,"A","A"
"23",14,2173.40130595295,2023-10-09,197,"LMB",427,56,"150.222J-40",150.222,2,1086.70065297648,"A","A"
"24",25,788.270481338633,2023-11-03,197,"LMB",427,56,"150.222J-40",150.222,3.57142857142857,220.715734774817,"A","A"
"25",14,1192.92135233734,2023-11-17,197,"LMB",427,56,"150.222J-40",150.222,2,596.460676168668,"A","A"
"26",17,860.483105440919,2023-12-04,197,"LMB",427,56,"150.222J-40",150.222,2.42857142857143,354.316572828614,"A","A"
"27",15,888.679225798086,2023-12-19,197,"LMB",427,56,"150.222J-40",150.222,2.14285714285714,414.716972039107,"A","A"
"28",16,19.9659916133367,2024-01-04,197,"LMB",427,56,"150.222J-40",150.222,2.28571428571429,8.7351213308348,"A","A"
"29",37,219.379422898984,2024-02-10,197,"LMB",427,56,"150.222J-40",150.222,5.28571428571429,41.504215143051,"A","A"
"30",14,341.845240558231,2024-02-24,197,"LMB",427,56,"150.222J-40",150.222,2,170.922620279115,"A","A"
"31",13,862.389828064447,2024-03-08,197,"LMB",427,56,"150.222J-40",150.222,1.85714285714286,464.363753573164,"A","A"
"32",21,244.389578909283,2024-03-29,197,"LMB",427,56,"150.222J-40",150.222,3,81.4631929697609,"A","A"
"33",22,563.455233928845,2024-04-20,197,"LMB",427,56,"150.222J-40",150.222,3.14285714285714,179.281210795542,"A","A"
"34",23,76.4009969057396,2023-08-27,193,"LMB",518,65,"150.222J-39",150.222,3.28571428571429,23.2524773191381,"A","A"
"35",15,58.6285692263109,2023-09-11,193,"LMB",518,65,"150.222J-39",150.222,2.14285714285714,27.3599989722784,"A","A"
"36",14,11.9898793939407,2023-09-25,193,"LMB",518,65,"150.222J-39",150.222,2,5.99493969697033,"A","A"
"37",14,24.0821931657833,2023-10-09,193,"LMB",518,65,"150.222J-39",150.222,2,12.0410965828917,"A","A"
"38",39,46.6054363625616,2023-11-17,193,"LMB",518,65,"150.222J-39",150.222,5.57142857142857,8.36507832148541,"A","A"
"39",17,2411.3229207713,2023-12-04,193,"LMB",518,65,"150.222J-39",150.222,2.42857142857143,992.897673258769,"A","A"
"40",15,846.362888401732,2023-12-19,193,"LMB",518,65,"150.222J-39",150.222,2.14285714285714,394.969347920808,"A","A"
"41",16,250.849956111194,2024-01-04,193,"LMB",518,65,"150.222J-39",150.222,2.28571428571429,109.746855798647,"A","A"
"42",51,38.8057732086178,2024-02-24,193,"LMB",518,65,"150.222J-39",150.222,7.28571428571429,5.32628259726127,"A","A"
"43",34,1376.6266541606,2024-03-29,193,"LMB",518,65,"150.222J-39",150.222,4.85714285714286,283.423134680123,"A","A"
"44",22,516.232247135788,2024-04-20,193,"LMB",518,65,"150.222J-39",150.222,3.14285714285714,164.255714997751,"A","A"
"45",18,63.9262114286263,2023-05-01,193,"LMB",367,66,"150.333J-36",150.333,2.57142857142857,24.8601933333547,"A","A"
"46",8,7.65861259372426,2023-05-09,193,"LMB",367,66,"150.333J-36",150.333,1.14285714285714,6.70128601950873,"D","A"
"47",18,143.149873791785,2023-04-30,57,"LMB",470,119,"150.132J-37",150.132,2.57142857142857,55.6693953634719,"A","A"
"48",8,158.154965850942,2023-05-08,57,"LMB",470,119,"150.132J-37",150.132,1.14285714285714,138.385595119574,"A","A"
"49",16,21.6603449634634,2023-05-24,57,"LMB",470,119,"150.132J-37",150.132,2.28571428571429,9.47640092151525,"A","A"
"50",12,7.65970141362604,2023-06-05,57,"LMB",470,119,"150.132J-37",150.132,1.71428571428571,4.46815915794852,"A","A"
"51",17,260.472203633927,2023-06-22,57,"LMB",470,119,"150.132J-37",150.132,2.42857142857143,107.253260319852,"A","A"
"52",14,109.174716862749,2023-07-06,57,"LMB",470,119,"150.132J-37",150.132,2,54.5873584313747,"A","A"
"53",11,25.3068813511211,2023-07-17,57,"LMB",470,119,"150.132J-37",150.132,1.57142857142857,16.1043790416225,"A","A"
"54",18,21.3176265669579,2023-08-04,57,"LMB",470,119,"150.132J-37",150.132,2.57142857142857,8.29018810937253,"A","A"
"55",22,119.584119722076,2023-08-26,57,"LMB",470,119,"150.132J-37",150.132,3.14285714285714,38.0494926388424,"A","A"
"56",15,247.451904548191,2023-09-10,57,"LMB",470,119,"150.132J-37",150.132,2.14285714285714,115.477555455823,"A","A"
"57",28,256.586291189766,2023-10-08,57,"LMB",470,119,"150.132J-37",150.132,4,64.1465727974416,"A","A"
"58",15,57.3763324624054,2023-10-23,57,"LMB",470,119,"150.132J-37",150.132,2.14285714285714,26.7756218157892,"A","A"
"59",24,21.3175126029381,2023-11-16,57,"LMB",470,119,"150.132J-37",150.132,3.42857142857143,6.21760784252361,"A","A"
"60",17,216.603190280051,2023-12-03,57,"LMB",470,119,"150.132J-37",150.132,2.42857142857143,89.1895489388446,"A","A"
"61",15,18.2006117565583,2023-12-18,57,"LMB",470,119,"150.132J-37",150.132,2.14285714285714,8.49361881972722,"A","A"
"62",16,30.8537987188783,2024-01-03,57,"LMB",470,119,"150.132J-37",150.132,2.28571428571429,13.4985369395093,"A","A"
"63",37,619.064207238453,2024-02-09,57,"LMB",470,119,"150.132J-37",150.132,5.28571428571429,117.120255423491,"A","A"
"64",14,5.54726589047292,2024-02-23,57,"LMB",470,119,"150.132J-37",150.132,2,2.77363294523646,"D","A"
"65",18,4280.55089826064,2023-05-01,168,"LMB",422,140,"150.333J-39",150.333,2.57142857142857,1664.65868265691,"A","A"
"66",8,2342.78817887768,2023-05-09,168,"LMB",422,140,"150.333J-39",150.333,1.14285714285714,2049.93965651797,"A","A"
"67",16,1946.42367698878,2023-05-25,168,"LMB",422,140,"150.333J-39",150.333,2.28571428571429,851.560358682589,"A","A"
"68",12,735.360719220315,2023-06-06,168,"LMB",422,140,"150.333J-39",150.333,1.71428571428571,428.960419545184,"A","A"
"69",15,842.982652999203,2023-06-21,168,"LMB",422,140,"150.333J-39",150.333,2.14285714285714,393.391904732961,"A","A"
"70",27,2182.75831560692,2023-07-18,168,"LMB",422,140,"150.333J-39",150.333,3.85714285714286,565.900304046238,"A","A"
"71",17,1274.18602248764,2023-04-29,96,"ALB",468,515,"150.132L-89",150.132,2.42857142857143,524.664832789029,"A","A"
"72",9,293.097970603424,2023-05-08,96,"ALB",468,515,"150.132L-89",150.132,1.28571428571429,227.965088247108,"A","A"
"73",16,7.11328449273458,2023-05-24,96,"ALB",468,515,"150.132L-89",150.132,2.28571428571429,3.11206196557138,"A","A"
"74",12,194.738423206735,2023-06-05,96,"ALB",468,515,"150.132L-89",150.132,1.71428571428571,113.597413537262,"A","A"
"75",16,603.541109062415,2023-06-21,96,"ALB",468,515,"150.132L-89",150.132,2.28571428571429,264.049235214807,"A","A"
"76",15,93.8734773787182,2023-07-06,96,"ALB",468,515,"150.132L-89",150.132,2.14285714285714,43.8076227767352,"A","A"
"77",11,140.459275097527,2023-07-17,96,"ALB",468,515,"150.132L-89",150.132,1.57142857142857,89.3831750620628,"A","A"
"78",17,7.66245338668304,2023-08-03,96,"ALB",468,515,"150.132L-89",150.132,2.42857142857143,3.15512786510478,"A","A"
"79",23,151.325351641367,2023-08-26,96,"ALB",468,515,"150.132L-89",150.132,3.28571428571429,46.0555418038942,"A","A"
"80",15,89.2399357766767,2023-09-10,96,"ALB",468,515,"150.132L-89",150.132,2.14285714285714,41.6453033624491,"A","A"
"81",14,591.954684796696,2023-09-24,96,"ALB",468,515,"150.132L-89",150.132,2,295.977342398348,"D","A"
"82",17,19.9655439545176,2023-06-22,120,"ALB",420,529,"150.333I-08",150.333,2.42857142857143,8.22110633421312,"A","A"
"83",14,49.2955013383253,2023-07-06,120,"ALB",420,529,"150.333I-08",150.333,2,24.6477506691627,"A","A"
"84",11,37.9887648619154,2023-07-17,120,"ALB",420,529,"150.333I-08",150.333,1.57142857142857,24.1746685484916,"A","A"
"85",17,23.9901000770274,2023-08-03,120,"ALB",420,529,"150.333I-08",150.333,2.42857142857143,9.8782765023054,"A","A"
"86",16,165.27887860754,2023-05-24,70,"LMB",446,537,"150.333I-75",150.333,2.28571428571429,72.3095093907988,"A","A"
"87",18,5345.5200749707,2023-04-30,70,"ALB",354,538,"150.222J-35",150.222,2.57142857142857,2078.81336248861,"A","A"
"88",8,3333.7475414304,2023-05-08,70,"ALB",354,538,"150.222J-35",150.222,1.14285714285714,2917.0290987516,"A","A"
"89",16,5299.98534500024,2023-05-24,70,"ALB",354,538,"150.222J-35",150.222,2.28571428571429,2318.74358843761,"A","A"
"90",29,304.552176802764,2023-06-22,70,"ALB",354,538,"150.222J-35",150.222,4.14285714285714,73.5125944006671,"A","A"
"91",15,31.1970230969524,2023-07-07,70,"ALB",354,538,"150.222J-35",150.222,2.14285714285714,14.5586107785778,"A","A"
"92",10,10300.9859723124,2023-07-17,70,"ALB",354,538,"150.222J-35",150.222,1.42857142857143,7210.69018061868,"A","A"
"93",40,1250.03083555558,2023-08-26,70,"ALB",354,538,"150.222J-35",150.222,5.71428571428571,218.755396222226,"D","A"
"94",18,577.847132213181,2023-04-30,128,"LMB",530,548,"150.222L-86",150.222,2.57142857142857,224.718329194015,"A","A"
"95",8,681.580791810563,2023-05-08,128,"LMB",530,548,"150.222L-86",150.222,1.14285714285714,596.383192834242,"A","A"
"96",16,189.591371557575,2023-05-24,128,"LMB",530,548,"150.222L-86",150.222,2.28571428571429,82.9462250564391,"A","A"
"97",12,951.278783389334,2023-06-05,128,"LMB",530,548,"150.222L-86",150.222,1.71428571428571,554.912623643778,"A","A"
"98",17,195.320474833691,2023-06-22,128,"LMB",530,548,"150.222L-86",150.222,2.42857142857143,80.4260778726962,"A","A"
"99",14,792.562001443927,2023-07-06,128,"LMB",530,548,"150.222L-86",150.222,2,396.281000721963,"A","A"
"100",11,35.2099128875663,2023-07-17,128,"LMB",530,548,"150.222L-86",150.222,1.57142857142857,22.4063082011785,"A","A"
"101",17,819.646596395361,2023-08-03,128,"LMB",530,548,"150.222L-86",150.222,2.42857142857143,337.501539692207,"A","A"
"102",23,283.993835534849,2023-08-26,128,"LMB",530,548,"150.222L-86",150.222,3.28571428571429,86.4329064671278,"A","A"
"103",15,473.790251290086,2023-09-10,128,"LMB",530,548,"150.222L-86",150.222,2.14285714285714,221.102117268707,"A","A"
"104",14,24.2991314852765,2023-09-24,128,"LMB",530,548,"150.222L-86",150.222,2,12.1495657426383,"A","A"
"105",14,1978.60623952224,2023-10-08,128,"LMB",530,548,"150.222L-86",150.222,2,989.303119761122,"A","A"
"106",14,1227.27817194235,2023-10-22,128,"LMB",530,548,"150.222L-86",150.222,2,613.639085971176,"A","A"
"107",12,2594.83390998553,2023-11-03,128,"LMB",530,548,"150.222L-86",150.222,1.71428571428571,1513.65311415823,"A","A"
"108",13,Inf,2023-11-16,128,"LMB",530,548,"150.222L-86",150.222,1.85714285714286,Inf,"A","A"
"109",17,Inf,2023-12-03,128,"LMB",530,548,"150.222L-86",150.222,2.42857142857143,Inf,"A","A"
"110",15,Inf,2023-12-18,128,"LMB",530,548,"150.222L-86",150.222,2.14285714285714,Inf,"A","A"
"111",39,Inf,2024-01-26,128,"LMB",530,548,"150.222L-86",150.222,5.57142857142857,Inf,"D","A"
"112",18,19.6505070929098,2023-08-04,42,"LMB",360,716,"150.333L-94",150.333,2.57142857142857,7.64186386946494,"A","A"
"113",23,153.187290757863,2023-08-27,42,"LMB",360,716,"150.333L-94",150.333,3.28571428571429,46.6222189263062,"A","A"
"114",15,13.3105771029764,2023-09-11,42,"LMB",360,716,"150.333L-94",150.333,2.14285714285714,6.21160264805567,"A","A"
"115",14,7.10488860242707,2023-09-25,42,"LMB",360,716,"150.333L-94",150.333,2,3.55244430121354,"A","A"
"116",14,45.9561458080323,2023-10-09,42,"LMB",360,716,"150.333L-94",150.333,2,22.9780729040162,"A","A"
"117",14,108.235222078238,2023-10-23,42,"LMB",360,716,"150.333L-94",150.333,2,54.1176110391188,"D","A"
"118",18,1065.11494721882,2023-04-30,124,"LMB",453,1404,"150.222L-85",150.222,2.57142857142857,414.211368362873,"A","A"
"119",8,170.367914792232,2023-05-08,124,"LMB",453,1404,"150.222L-85",150.222,1.14285714285714,149.071925443203,"A","A"
"120",16,290.086167931535,2023-05-24,124,"LMB",453,1404,"150.222L-85",150.222,2.28571428571429,126.912698470046,"A","A"
"121",12,54.3065856475555,2023-06-05,124,"LMB",453,1404,"150.222L-85",150.222,1.71428571428571,31.6788416277407,"A","A"
"122",17,450.223979489728,2023-06-22,124,"LMB",453,1404,"150.222L-85",150.222,2.42857142857143,185.38634449577,"A","A"
"123",14,459.296374411041,2023-07-06,124,"LMB",453,1404,"150.222L-85",150.222,2,229.64818720552,"A","A"
"124",11,460.515217603576,2023-07-17,124,"LMB",453,1404,"150.222L-85",150.222,1.57142857142857,293.055138475003,"A","A"
"125",17,290.217701404561,2023-08-03,124,"LMB",453,1404,"150.222L-85",150.222,2.42857142857143,119.501406460702,"A","A"
"126",23,0,2023-08-26,124,"LMB",453,1404,"150.222L-85",150.222,3.28571428571429,0,"D","A"
"127",18,50.3113571935847,2023-04-30,124,"LMB",454,1405,"150.222L-91",150.222,2.57142857142857,19.5655277975052,"A","A"
"128",8,990.631924828003,2023-05-08,124,"LMB",454,1405,"150.222L-91",150.222,1.14285714285714,866.802934224502,"A","A"
"129",16,498.960958608119,2023-05-24,124,"LMB",454,1405,"150.222L-91",150.222,2.28571428571429,218.295419391052,"A","A"
"130",12,192.871924325698,2023-06-05,124,"LMB",454,1405,"150.222L-91",150.222,1.71428571428571,112.508622523324,"A","A"
"131",17,205.533879801188,2023-06-22,124,"LMB",454,1405,"150.222L-91",150.222,2.42857142857143,84.631597565195,"A","A"
"132",14,4.33356734602661,2023-07-06,124,"LMB",454,1405,"150.222L-91",150.222,2,2.16678367301331,"A","A"
"133",11,2.77613411049863,2023-07-17,124,"LMB",454,1405,"150.222L-91",150.222,1.57142857142857,1.76663079759004,"A","A"
"134",17,7.10970048519264,2023-08-03,124,"LMB",454,1405,"150.222L-91",150.222,2.42857142857143,2.92752372919697,"A","A"
"135",38,99.3041329177366,2023-09-10,124,"LMB",454,1405,"150.222L-91",150.222,5.42857142857143,18.2928665901094,"A","A"
"136",14,261.877292093752,2023-09-24,124,"LMB",454,1405,"150.222L-91",150.222,2,130.938646046876,"A","A"
"137",28,334.85137684776,2023-10-22,124,"LMB",454,1405,"150.222L-91",150.222,4,83.7128442119399,"A","A"
"138",12,1586.56037037838,2023-11-03,124,"LMB",454,1405,"150.222L-91",150.222,1.71428571428571,925.493549387387,"A","A"
"139",13,290.085424306065,2023-11-16,124,"LMB",454,1405,"150.222L-91",150.222,1.85714285714286,156.199843857112,"A","A"
"140",17,281.418304288384,2023-12-03,124,"LMB",454,1405,"150.222L-91",150.222,2.42857142857143,115.878125295217,"A","A"
"141",15,22.9837198020658,2023-12-18,124,"LMB",454,1405,"150.222L-91",150.222,2.14285714285714,10.7257359076307,"A","A"
"142",16,1100.59213798861,2024-01-03,124,"LMB",454,1405,"150.222L-91",150.222,2.28571428571429,481.509060370015,"A","A"
"143",37,1079.60140781239,2024-02-09,124,"LMB",454,1405,"150.222L-91",150.222,5.28571428571429,204.248914991533,"A","A"
"144",49,396.259827812686,2024-03-29,124,"LMB",454,1405,"150.222L-91",150.222,7,56.6085468303837,"A","A"
"145",22,1372.65253386537,2024-04-20,124,"LMB",454,1405,"150.222L-91",150.222,3.14285714285714,436.753078957164,"A","A"
"146",16,3663.81954712492,2023-05-24,123,"ALB",424,1422,"150.333I-18",150.333,2.28571428571429,1602.92105186715,"D","A"
"147",8,279.032393210673,2023-05-08,123,"LMB",412,1424,"150.132J-38",150.132,1.14285714285714,244.153344059339,"A","A"
"148",16,261.145760359769,2023-05-24,123,"LMB",412,1424,"150.132J-38",150.132,2.28571428571429,114.251270157399,"A","A"
"149",12,7.10766120013426,2023-06-05,123,"LMB",412,1424,"150.132J-38",150.132,1.71428571428571,4.14613570007832,"A","A"
"150",17,12.6574252681579,2023-06-22,123,"LMB",412,1424,"150.132J-38",150.132,2.42857142857143,5.2118809927709,"A","A"
"151",14,72.2934935263135,2023-07-06,123,"LMB",412,1424,"150.132J-38",150.132,2,36.1467467631567,"A","A"
"152",11,61.1939996483931,2023-07-17,123,"LMB",412,1424,"150.132J-38",150.132,1.57142857142857,38.9416361398865,"A","A"
"153",17,54.7683082463947,2023-08-03,123,"LMB",412,1424,"150.132J-38",150.132,2.42857142857143,22.5516563367508,"A","A"
"154",23,15.320805993141,2023-08-26,123,"LMB",412,1424,"150.132J-38",150.132,3.28571428571429,4.66285399791249,"D","A"
"155",18,185.958460999508,2023-08-04,167,"LMB",532,1444,"150.222I-16",150.222,2.57142857142857,72.3171792775862,"A","A"
"156",23,553.60878411065,2023-08-27,167,"LMB",532,1444,"150.222I-16",150.222,3.28571428571429,168.48962994672,"A","A"
"157",14,574.925276448322,2023-09-10,167,"LMB",532,1444,"150.222I-16",150.222,2,287.462638224161,"A","A"
"158",15,309.368658701723,2023-09-25,167,"LMB",532,1444,"150.222I-16",150.222,2.14285714285714,144.372040727471,"A","A"
"159",14,883.544572999787,2023-10-09,167,"LMB",532,1444,"150.222I-16",150.222,2,441.772286499893,"A","A"
"160",14,720.274880178156,2023-10-23,167,"LMB",532,1444,"150.222I-16",150.222,2,360.137440089078,"A","A"
"161",11,58.9313835665272,2023-11-03,167,"LMB",532,1444,"150.222I-16",150.222,1.57142857142857,37.5017895423355,"A","A"
"162",17,6849.19301513716,2023-04-30,45,"LMB",500,1449,"150.132L-84",150.132,2.42857142857143,2820.25594740942,"A","A"
"163",8,8194.98451792374,2023-05-08,45,"LMB",500,1449,"150.132L-84",150.132,1.14285714285714,7170.61145318327,"A","A"
"164",17,37.6154215857002,2023-05-25,45,"LMB",500,1449,"150.132L-84",150.132,2.42857142857143,15.4887030058766,"A","A"
"165",12,10776.5058391636,2023-06-06,45,"LMB",500,1449,"150.132L-84",150.132,1.71428571428571,6286.29507284544,"A","A"
"166",15,3220.17795966298,2023-06-21,45,"LMB",500,1449,"150.132L-84",150.132,2.14285714285714,1502.74971450939,"D","A"
"167",18,25.9909619816731,2023-05-01,45,"LMB",482,1450,"150.222I-18",150.222,2.57142857142857,10.1075963262062,"A","A"
"168",7,101.399551014631,2023-05-08,45,"LMB",482,1450,"150.222I-18",150.222,1,101.399551014631,"A","A"
"169",17,144.558420618494,2023-05-25,45,"LMB",482,1450,"150.222I-18",150.222,2.42857142857143,59.5240555487915,"A","A"
"170",12,158.241066587569,2023-06-06,45,"LMB",482,1450,"150.222I-18",150.222,1.71428571428571,92.3072888427487,"A","A"
"171",16,111.437426860658,2023-06-22,45,"LMB",482,1450,"150.222I-18",150.222,2.28571428571429,48.7538742515378,"A","A"
